date_month,partner_area_name,name_city,zonas,zonas_santiago,vertical,total_confirmed_order,total_active_users,total_failed_order,total_failed_active_users,total_confirmed_orders_plus,total_plus_active_users,total_failed_orders_plus,total_failed_plus_active_users,total_GFV,total_GFV_PLUS,total_GFV_NO_PLUS,total_GMV,total_GMV_PLUS,total_GMV_NO_PLUS
2023-03-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,588,376,63,50,32,22,5,22,7536472.7000000011,382219.88,7154252.82,8221548.7000000011,396105.88,7825442.82
2023-09-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,272,180,30,23,72,39,12,39,3889520.9,1136909.78,2752611.12,4242728.2700000005,1183617.1500000001,3059111.1199999996
2023-01-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4117,2421,263,229,176,55,14,55,54565815.05,1948981.75,52616833.3,59610595.449999996,2012239.15,57598356.300000004
2021-09-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4831,2798,381,322,0,0,0,0,63591008,,63591008,70269826,,70269826
2022-12-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4176,2453,279,241,86,31,3,31,58166603.6,958891.1,57207712.5,64147214.6,989701.1,63157513.5
2024-01-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5596,3459,321,278,569,263,22,263,75540965.41,6737617.6899999995,68803347.72,83319284.850000009,7167866.1300000008,76151418.72
2021-03-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,1,1,0,0,0,0,0,0,6450,,6450,7440,,7440
2023-09-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,1024,475,90,74,59,41,5,41,8330916.04,796225.40000000014,7534690.64,8848401.040000001,825960.40000000014,8022440.64
2022-03-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4298,2408,306,245,0,0,0,0,56750518.2,,56750518.2,63341279.000000015,,63341279.000000015
2024-06-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,260,197,33,27,36,25,4,25,3853738.24,562827.24,3290911,4137134.74,578712.24,3558422.5
2021-12-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,272,178,41,35,0,0,0,0,3375970.5,,3375970.5,3899670.5,,3899670.5
2021-09-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,0,0,1,1,0,0,0,0,,,,,,
2021-01-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4243,2368,482,411,0,0,0,0,56371030.88,,56371030.88,62462399.88,,62462399.88
2021-10-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4909,2729,313,266,0,0,0,0,65363265.099999994,,65363265.099999994,72304007.1,,72304007.1
2022-05-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,259,134,40,32,0,0,0,0,2866096.5,,2866096.5,3339390.2,,3339390.2
2023-06-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,578,400,70,52,44,26,7,26,8145406.2599999988,760392.15999999992,7385014.1,8689702.2599999979,790848.15999999992,7898854.1
2021-12-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4933,2691,444,375,0,0,0,0,68116596.3,,68116596.3,76365556.3,,76365556.3
2024-03-01,Cerrillos,Santiago,RM,Zona No Oriente,food,6471,3596,394,346,559,234,28,234,88007420.52,7183024.02,80824396.5,96761775.91,7655055.81,89106720.1
2024-01-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,445,315,64,57,75,44,15,44,5507234.38,881266,4625968.379999999,6074451.38,921141,5153310.38
2023-12-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5865,3471,427,367,616,259,49,259,79446317.349999979,7091773.25,72354544.099999979,87121139.149999976,7543542.25,79577596.899999976
2024-06-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3566,2360,181,167,236,123,18,123,50037053.849999994,3102480.1999999997,46934573.65,55605294.849999994,3299785.1999999997,52305509.649999991
2022-01-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4662,2579,381,310,0,0,0,0,62914344.5,,62914344.5,70259022.5,,70259022.5
2023-05-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,508,349,77,52,34,22,9,22,6834116.7500000009,429145,6404971.75,7334816.7500000009,447055,6887761.7500000009
2021-07-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4671,2695,321,277,0,0,0,0,64287943.6,,64287943.6,70906059.7,,70906059.7
2024-06-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,366,242,11,11,79,33,2,33,5419492.6899999995,943555.19000000018,4475937.5,5884132.6899999995,983635.19000000018,4900497.5
2024-03-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,440,320,57,51,73,35,11,35,6300819.120000001,838539.87999999989,5462279.24,6844262.18,890839.87999999989,5953422.3
2024-04-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,508,309,10,9,94,44,4,44,6474303.42,1139972.6400000001,5334330.7799999993,7024611.02,1185382.64,5839228.3800000008
2022-04-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,205,117,45,31,0,0,0,0,2397547.5,,2397547.5,2841323.5,,2841323.5
2023-06-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,236,170,14,12,44,19,1,19,3293126.79,917374.86000000022,2375751.9299999997,3569556.7899999996,945594.86000000022,2623961.9299999997
2022-02-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,5,4,0,0,0,0,0,0,35439,,35439,42678,,42678
2023-04-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,531,347,59,49,35,25,8,25,7059411.1000000006,422231.3,6637179.8000000007,7702606.1000000006,436336.3,7266269.8000000007
2022-03-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,6,5,2,2,0,0,0,0,64032,,64032,70902,,70902
2022-04-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,9,4,2,1,0,0,0,0,126598.5,,126598.5,135887.5,,135887.5
2022-06-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,12,8,4,2,0,0,0,0,285513.66000000003,,285513.66000000003,300636.66000000003,,300636.66000000003
2022-07-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3572,2159,272,228,0,0,0,0,48455192.699999996,,48455192.699999996,53952360.820000008,,53952360.820000008
2023-07-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,672,452,50,45,43,28,5,28,9347728.2,517503.82,8830224.379999999,9878013.2,549768.82000000007,9328244.379999999
2022-08-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,17,11,3,3,0,0,0,0,261978.2,,261978.2,269207.2,,269207.2
2023-11-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,488,373,91,68,95,58,13,58,6292534.62,953612.37,5338922.25,6717132.06,993837.37,5723294.69
2021-04-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3880,2135,331,278,0,0,0,0,51658799.85,,51658799.85,56744547.85,,56744547.85
2022-12-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,553,366,60,49,9,4,0,4,6984399.4,75920,6908479.4,7558494.4,83475,7475019.4
2023-10-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,1069,428,90,72,84,53,11,53,7542614.8,943644.01,6598970.7899999991,7953954.799999998,979664.01,6974290.7899999991
2023-10-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,304,195,18,16,99,46,4,46,3744205.9299999992,1153637.97,2590567.959999999,4056405.9299999992,1197637.97,2858767.959999999
2021-11-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,3,1,0,0,0,0,0,0,34970,,34970,40640,,40640
2021-05-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3962,2294,476,382,0,0,0,0,54334354.5,,54334354.5,60065438.5,,60065438.5
2021-01-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,144,91,38,31,0,0,0,0,1647004,,1647004,1966644,,1966644
2023-06-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4730,2865,342,287,328,126,27,126,64700022.20000001,3911916.1,60788106.100000009,71903738.5,4127531.1,67776207.399999991
2022-02-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,237,158,36,30,0,0,0,0,2437175.05,,2437175.05,2885297.05,,2885297.05
2021-03-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,212,171,46,36,0,0,0,0,2834046,,2834046,3250222,,3250222
2023-03-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,26,20,0,0,4,2,0,2,285021.136,41148.2,243872.936,294401.13599999994,42358.2,252042.936
2022-04-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4057,2388,271,233,0,0,0,0,54055802.600000009,,54055802.600000009,60485236.880000032,,60485236.880000032
2023-08-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,288,191,7,7,72,37,1,37,4048117.3399999989,983541.37,3064575.9699999993,4407797.3399999989,1025741.37,3382055.9699999993
2022-07-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,18,13,1,1,0,0,0,0,237805.85,,237805.85,251123.85,,251123.85
2022-10-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4156,2446,245,215,30,16,0,16,59776882.31,435234,59341648.309999995,65803440.520000018,460450,65342990.520000018
2023-08-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4705,2859,269,239,416,181,24,181,63040741.050000004,5042955.3,57997785.750000007,70027430.300000012,5357950.3,64669480.000000007
2024-01-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,382,243,10,10,111,56,2,56,4909758.2399999984,1289764.87,3619993.3699999996,5328056.2399999993,1340584.87,3987471.3699999996
2023-03-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4464,2570,302,261,308,102,23,102,58400663.5,3144903,55255760.500000007,63702631.5,3267877,60434754.5
2024-04-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,428,313,46,35,58,33,7,33,6055413.4999999991,719389.2,5336024.3,6494507.4999999981,760859.2,5733648.3
2022-11-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3708,2264,159,145,55,14,0,14,52117149.730000004,649662.5,51467487.230000012,57925071.460000023,681729.5,57243341.960000031
2024-03-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,488,297,15,14,93,39,1,39,6381043.1279999986,1145819.3599999999,5235223.7679999964,6946302.7279999992,1190229.3599999999,5756073.3679999989
2023-01-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,11,9,0,0,0,0,0,0,233286,,233286,236286,,236286
2023-09-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4864,2955,407,351,389,170,31,170,65912808.309999995,4543562.11,61369246.2,73199837.609999985,4817595.11,68382242.499999985
2021-11-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,223,151,25,21,0,0,0,0,2548701.85,,2548701.85,2986221.85,,2986221.85
2023-11-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,404,235,38,32,157,62,14,62,4944801.9200000018,1674678.1799999997,3270123.74,5303571.120000001,1727978.1799999997,3575592.9400000009
2021-11-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4810,2615,280,239,0,0,0,0,65428481.1,,65428481.1,72508664.429999992,,72508664.429999992
2024-02-01,Cerrillos,Santiago,RM,Zona No Oriente,food,6034,3454,408,355,541,237,26,237,81512462.670000017,7067722.69,74444739.98,90423505.270000011,7526988.69,82896516.58
2022-12-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,13,11,0,0,0,0,0,0,216983,,216983,226223,,226223
2022-06-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3815,2252,259,214,0,0,0,0,51966745.960000008,,51966745.960000008,57604352.160000034,,57604352.160000034
2022-01-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,8,6,1,1,0,0,0,0,105916.7,,105916.7,113476.7,,113476.7
2022-09-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,14,8,0,0,0,0,0,0,227500,,227500,238730,,238730
2022-10-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,6,6,0,0,0,0,0,0,82455.5,,82455.5,90793.5,,90793.5
2023-11-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5462,3140,407,334,504,196,39,196,72397355.12,5453345.0499999989,66944010.07,79610894.419999987,5783353.05,73827541.37
2021-03-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4144,2284,452,352,0,0,0,0,52436236.27,,52436236.27,57671026.17,,57671026.17
2022-11-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,419,281,49,45,15,9,0,9,5791109.3,221603.5,5569505.8,6347716.1000000006,234566.5,6113149.6000000006
2021-06-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3803,2332,444,346,0,0,0,0,51751464.8,,51751464.8,57723955.8,,57723955.8
2021-08-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,1,1,0,0,0,0,0,0,370,,370,370,,370
2023-08-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,587,418,64,47,48,29,4,29,7986763.7299999995,574845.91,7411917.82,8438123.73,605615.91,7832507.82
2024-02-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,531,387,71,65,92,50,10,50,7113864.66,1115670.88,5998193.7799999993,7693855.66,1176526.88,6517328.78
2022-05-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,10,3,0,0,0,0,0,0,244932,,244932,260285,,260285
2022-05-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4187,2497,252,225,0,0,0,0,57548585.4,,57548585.4,64363425.400000028,,64363425.400000028
2023-12-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,335,210,24,22,116,56,9,56,4480295.8599999994,1467057.1199999996,3013238.7399999988,4826304.26,1509417.1199999994,3316887.1399999992
2022-06-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,294,193,50,40,0,0,0,0,4333548.1,,4333548.1,4747477.9,,4747477.9
2023-04-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,24,22,2,2,1,1,0,1,403150.16,6685.5,396464.66,422620.16,6685.5,415934.66
2022-08-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3029,1915,199,174,0,0,0,0,41642832.74,,41642832.74,46210543.140000008,,46210543.140000008
2022-11-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,5,5,0,0,0,0,0,0,113694,,113694,121443,,121443
2022-02-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4269,2395,318,275,0,0,0,0,56529499,,56529499,62986801.680000007,,62986801.680000007
2023-07-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,270,181,15,13,49,23,1,23,3792898.1000000006,705739.90999999992,3087158.1900000004,4146498.100000001,731049.91,3415448.1900000004
2021-09-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,194,139,27,24,0,0,0,0,2562912,,2562912,2952942,,2952942
2024-04-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5702,3242,305,262,431,175,25,175,75555321.82,5568995.7499999991,69986326.07,83133758.320000008,5961575.75,77172182.57
2023-01-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,553,375,69,53,19,11,2,11,6541343.5,218066,6323277.5,7146883.5,234326,6912557.5
2021-07-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,172,127,19,16,0,0,0,0,2140995,,2140995,2429055,,2429055
2021-12-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,1,1,0,0,0,0,0,0,46782,,46782,46782,,46782
2021-08-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,195,135,33,32,0,0,0,0,2544332.6,,2544332.6,2914392.6,,2914392.6
2022-09-01,Cerrillos,Santiago,RM,Zona No Oriente,food,3558,2257,302,267,16,10,0,10,49672583.84,194200,49478383.84,54872633.240000017,207083,54665550.240000017
2022-08-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,929,613,74,69,1,1,0,1,13511292.229999999,66900,13444392.229999999,14068959.510000002,66900,14002059.510000002
2022-09-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,540,402,66,58,6,6,0,6,7721723.9,55554.5,7666169.4,8314842.8999999994,59644.5,8255198.3999999994
2023-02-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,557,371,58,49,37,21,5,21,7095958.2,438514,6657444.2,7825323.2,466299,7359024.2
2022-10-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,468,305,44,41,5,3,1,3,6105247.9700000007,80470,6024777.9700000007,6688350.77,82579,6605771.77
2023-05-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,128,107,5,5,13,10,0,10,1540696.26,147865.62,1392830.6400000001,1671866.26,156395.62,1515470.6400000001
2023-02-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4091,2415,217,188,162,67,7,67,55451185.65,2243791.5,53207394.15,60533639.65,2323525.5,58210114.15
2023-04-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5012,2941,398,346,390,133,34,133,64376424.649999991,3880688.5499999993,60495736.099999994,69744059.649999991,4045233.5499999993,65698826.099999994
2022-03-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,238,148,62,47,0,0,0,0,2265867.5,,2265867.5,2780712.9,,2780712.9
2021-06-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,225,173,40,34,0,0,0,0,3087333,,3087333,3500933,,3500933
2024-05-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,422,311,56,48,40,26,4,26,6679428.66,509249.76,6170178.9,7057675.66,528864.76,6528810.9
2023-02-01,Cerrillos,Santiago,RM,Zona No Oriente,dmart,12,10,1,1,1,1,0,1,195675.76,9607.7,186068.06,205335.76,9607.7,195728.06
2021-08-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4934,2777,357,305,0,0,0,0,65296280.4,,65296280.4,72371003.4,,72371003.4
2021-02-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4121,2288,441,347,0,0,0,0,52693266.7,,52693266.7,58310103.2,,58310103.2
2021-10-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,231,169,31,28,0,0,0,0,2904020.5,,2904020.5,3353940.5,,3353940.5
2023-05-01,Cerrillos,Santiago,RM,Zona No Oriente,food,4488,2767,503,395,320,118,29,118,60767908.649999991,3488666.3,57279242.349999987,66859578.649999991,3661365.3,63198213.349999987
2021-05-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,208,158,43,39,0,0,0,0,2534012,,2534012,2914532,,2914532
2023-10-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5317,3146,424,357,495,178,46,178,70985426.219999969,5489315.5300000012,65496110.689999975,77887290.119999975,5816741.1300000008,72070548.98999998
2024-05-01,Cerrillos,Santiago,RM,Zona No Oriente,food,5603,3355,365,326,406,172,31,172,79331978.55,5591476.7,73740501.85,87086507.55,5946116.7,81140390.85
2022-07-01,Cerrillos,Santiago,RM,Zona No Oriente,non_food,481,300,55,40,0,0,0,0,6797513.45,,6797513.45,7255402.0500000007,,7255402.0500000007
2021-07-01,Conchalí,Santiago,RM,Zona No Oriente,food,3430,2080,210,188,0,0,0,0,46405610.08,,46405610.08,51485212.08,,51485212.08
2024-03-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,9,6,0,0,5,2,0,2,87908.530000000013,55929,31979.53,94888.530000000013,57469,37419.53
2022-12-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,5,3,0,0,2,1,0,1,65002,25142,39860,68972,26232,42740
2023-02-01,Conchalí,Santiago,RM,Zona No Oriente,food,1978,1417,119,110,59,25,2,25,27038618.6,532785,26505833.6,29961138.6,563705,29397433.6
2022-07-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,274,198,28,24,0,0,0,0,5064456.4700000007,,5064456.4700000007,5111496.07,,5111496.07
2021-05-01,Conchalí,Santiago,RM,Zona No Oriente,food,4056,2422,350,285,0,0,0,0,56314751.83,,56314751.83,62194269.83,,62194269.83
2022-11-01,Conchalí,Santiago,RM,Zona No Oriente,food,1933,1365,94,81,22,15,0,15,27207297.310000002,317125.9,26890171.410000004,30394326.51,340309.9,30054016.610000003
2022-07-01,Conchalí,Santiago,RM,Zona No Oriente,food,2559,1702,149,137,0,0,0,0,35062602.99,,35062602.99,39502239.190000005,,39502239.190000005
2023-01-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,5,3,0,0,3,1,0,1,56443.3,31240,25203.3,60703.3,32240,28463.3
2023-10-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,8,2,0,0,7,1,0,1,81134.6,77344.6,3790,85304.6,81514.6,3790
2021-03-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,1,1,0,0,0,0,0,0,4590,,4590,5580,,5580
2022-02-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,46,40,5,5,0,0,0,0,297341,,297341,345739,,345739
2021-09-01,Conchalí,Santiago,RM,Zona No Oriente,food,2824,1837,192,173,0,0,0,0,36749481.5,,36749481.5,41025601.5,,41025601.5
2022-01-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,45,37,18,14,0,0,0,0,296361,,296361,343351,,343351
2023-06-01,Conchalí,Santiago,RM,Zona No Oriente,food,2186,1506,204,161,74,38,3,38,30891234.790000003,1214161.4000000001,29677073.389999997,34710976.19,1300416.4000000001,33410559.79
2021-01-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,61,48,11,11,0,0,0,0,574033,,574033,679263,,679263
2022-10-01,Conchalí,Santiago,RM,Zona No Oriente,food,2311,1523,165,125,16,7,2,7,32362511.39,165974,32196537.39,36248076.790000007,191212,36056864.790000014
2022-04-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,36,33,3,3,0,0,0,0,516003.8,,516003.8,570653.8,,570653.8
2021-01-01,Conchalí,Santiago,RM,Zona No Oriente,food,3271,2027,252,219,0,0,0,0,44407274.47,,44407274.47,49017674.47,,49017674.47
2023-02-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,10,6,0,0,3,1,0,1,135622.3,37286.3,98336,146192.3,38306.3,107886
2023-07-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,17,10,1,1,5,2,1,2,314031.39999999997,66528.5,247502.9,336641.4,68808.5,267832.89999999997
2021-02-01,Conchalí,Santiago,RM,Zona No Oriente,food,2673,1679,159,124,0,0,0,0,35259050.55,,35259050.55,38925213.55,,38925213.55
2022-09-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,3,3,0,0,0,0,0,0,49283.5,,49283.5,50898.5,,50898.5
2024-05-01,Conchalí,Santiago,RM,Zona No Oriente,food,3978,2621,342,291,239,105,27,105,55169097.449999996,3177112.9099999997,51991984.54,61348393.55,3416582.9099999997,57931810.64
2022-06-01,Conchalí,Santiago,RM,Zona No Oriente,food,2391,1608,141,136,0,0,0,0,32926755.479999997,,32926755.479999997,36909537.04,,36909537.04
2022-05-01,Conchalí,Santiago,RM,Zona No Oriente,food,2611,1705,128,118,0,0,0,0,36300513.9,,36300513.9,40438987.500000007,,40438987.500000007
2024-03-01,Conchalí,Santiago,RM,Zona No Oriente,food,4137,2582,214,188,347,150,22,150,57068577.779999994,4438865.4799999995,52629712.3,63335670.779999994,4784095.4799999995,58551575.3
2023-05-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,11,5,0,0,6,1,0,1,132125.6,93825.6,38300,136985.6,95305.6,41680
2024-02-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,522,431,37,34,55,42,7,42,7953651.9900000012,748323.10999999987,7205328.8800000008,8243286.9900000012,771688.10999999987,7471598.8800000008
2023-07-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,515,400,36,33,30,21,3,21,7695117,494383,7200734,7824322,504088,7320234
2021-10-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,29,23,12,11,0,0,0,0,325065,,325065,382915,,382915
2021-03-01,Conchalí,Santiago,RM,Zona No Oriente,food,2686,1649,175,149,0,0,0,0,34527639.279999994,,34527639.279999994,38327059.279999994,,38327059.279999994
2023-11-01,Conchalí,Santiago,RM,Zona No Oriente,food,3399,2230,212,180,285,142,26,142,47279604.6,3445414,43834190.6,52638376.6,3699209,48939167.6
2024-04-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,384,301,32,30,41,29,2,29,6075584.4399999985,730795.5399999998,5344788.8999999994,6311887.839999998,755100.53999999992,5556787.2999999989
2021-08-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,43,27,9,6,0,0,0,0,509792,,509792,572092,,572092
2023-08-01,Conchalí,Santiago,RM,Zona No Oriente,food,2619,1843,209,182,157,97,7,97,34933150.5,1774305.9,33158844.6,39088060.500000007,1904365.9,37183694.600000009
2023-04-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,190,159,19,13,4,4,1,4,3021899.2800000003,85890,2936009.2800000003,3068469.2800000003,86780,2981689.2800000003
2022-03-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,3,3,0,0,0,0,0,0,39385,,39385,44201,,44201
2024-03-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,419,336,45,39,56,35,5,35,6544328.5,700498.7,5843829.8,6840218.5,732018.7,6108199.8
2023-09-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,11,6,0,0,4,1,0,1,112551.68,30257.68,82294,122281.68,31087.68,91194
2022-03-01,Conchalí,Santiago,RM,Zona No Oriente,food,2493,1604,113,98,0,0,0,0,33732984.040000007,,33732984.040000007,37607785.280000009,,37607785.280000009
2023-10-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,465,384,32,29,53,37,3,37,7611479.69,711562.5,6899917.19,7819949.69,730512.5,7089437.19
2023-12-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,12,8,1,1,5,3,0,3,142420.15000000002,56056.33,86363.82,154890.15000000002,59206.33,95683.82
2022-08-01,Conchalí,Santiago,RM,Zona No Oriente,food,2312,1570,166,148,0,0,0,0,31626556.05,,31626556.05,35673239.65,,35673239.65
2023-06-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,12,4,0,0,7,1,0,1,216874.1,94472.1,122402,230814.1,99892.1,130922
2022-08-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,1105,764,98,85,0,0,0,0,17714534.46,,17714534.46,17748442.26,,17748442.26
2023-08-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,486,385,49,34,25,18,3,18,7410637.6499999994,308907,7101730.6499999994,7551942.6499999994,322272,7229670.6499999994
2021-09-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,39,26,13,8,0,0,0,0,455626,,455626,524726,,524726
2021-12-01,Conchalí,Santiago,RM,Zona No Oriente,food,3070,1914,178,150,0,0,0,0,41185655,,41185655,46237999,,46237999
2023-02-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,171,136,6,5,5,4,0,4,2511303,62932,2448371,2571798,65507,2506291
2022-02-01,Conchalí,Santiago,RM,Zona No Oriente,dmart,4,3,0,0,0,0,0,0,51560.5,,51560.5,59111.5,,59111.5
2021-05-01,Conchalí,Santiago,RM,Zona No Oriente,non_food,34,26,21,15,0,0,0,0,329733,,329733,385743,,385743
2022-01-01,Conchalí,Santiago,RM,Zona No Oriente,food,3068,1951,187,164,0,0,0,0,41096999.2,,41096999.2,45598632.2,,45598632.2
